,Date,Year,AFG,ARE,ARM,AZE,BHR,DJI,DZA,EGY,GEO,IRN,IRQ,JOR,KAZ,KGZ,KWT,LBN,LBY,MAR,MRT,OMN,PAK,QAT,SAU,SDN,SOM,SYR,TJK,TKM,TUN,UZB,WBG,YEM
5,2000-01-01 00:00:00,2000,4.733954044483116,0,0,55.417148408274144,0,0,92.7246821607536,7.335926730421301,66.19670872237212,40.944927864225086,35.50046063567492,0,28.661064530177832,42.29224460494487,54.271505420070845,53.38546326458672,55.673288278577225,59.541964809971894,0,0,30.717828514813483,0,0,119.6602019320978,28.74209678798148,10.472135380505192,0,0,0,48.52256029553978,0,10.1788356740653
6,2000-02-01 00:00:00,2000,14.092362876106728,0,0,123.72720947279461,0,303.13900008046073,0,1.8198413092980525,103.22135776775403,82.88363758164398,59.88546621830339,94.45139269309975,142.20040934754394,41.966162762149935,161.5591830899869,141.26360117460567,25.110925389268996,118.16576820334251,0,0,30.480987783792145,0,24.386197697376787,178.1063960074248,114.08195740822565,6.927595385406532,313.62677702087416,0,18.10604082570824,48.1484414464199,5.6485921035320015,0
7,2000-03-01 00:00:00,2000,4.694481976636323,51.22205152151476,0,137.38769005499933,0,302.9471888009812,91.95153672864133,3.637379608492539,93.77822220667899,17.865551418186023,52.80668265380035,37.75665142013027,56.844172800930245,55.919478215970265,0,35.293554148749244,65.24709475657295,59.04549939171348,0,0,22.15396431346292,0,48.74153464915025,148.32808261667165,199.51710103610444,3.461605973831335,235.0712471983992,0,9.047292111882975,0,16.935053866321134,20.18792754050062
8,2000-04-01 00:00:00,2000,4.720533564404896,0,37.106427932205236,221.0401762642616,0,304.6283658334148,0,1.8287824528696812,94.2986356620413,58.793546033819766,70.79963785361831,132.88162446538615,28.579812105263354,56.229798119628725,216.47059563223903,17.744706209915783,35.32801859679686,29.68658342846007,90.5001336748488,0,27.8461320777246,0,24.506010613846076,74.57560770501844,114.64245856561118,0,0,0,18.19499842311479,0,5.676344453540318,0
9,2000-05-01 00:00:00,2000,0,0,37.14180587495817,290.39183248088676,0,304.9188040536345,115.68745992148139,12.813682331072359,28.31656250851189,45.7719117870829,81.49721044229754,38.00237606317343,0,28.141704315530706,162.50773697414527,106.56974601182291,30.310029404373505,29.714887156616804,90.5864181470199,0,11.14907243444627,40.01579250650139,24.529375089731044,89.57605133366592,0,6.968269009678611,0,0,18.21234586528245,0,22.72702553401077,10.159656450905045
10,2000-06-01 00:00:00,2000,28.498734034862984,0,0,125.10566420409586,9.707326695161493,306.5162959128279,0,7.360465227201177,28.464915045273543,34.50878562910199,53.42881322170119,57.30220992563639,0,42.4337111361943,108.90608457572482,71.41871512384465,66.01578936253611,59.74113123644387,0,0,5.603741619144577,40.22543816271699,24.657886275318894,150.0755780024147,57.67647680762463,38.52626953657236,0,0,9.153880836958423,97.36973416297552,11.42304703939462,0
11,2000-07-01 00:00:00,2000,0,0,37.582408956281284,195.8911142267823,0,308.5359724021985,23.411965721429286,9.26120538487185,38.20329885641551,57.893614317121575,78.87859870252059,153.81275141277015,28.946418350914872,14.23777082721357,109.6236811978293,17.972325625321478,66.45077614620993,120.26954693257557,0,0,8.46099812281343,80.98097780985894,12.410180177666575,120.85155669756847,232.22605902342232,28.203726713858163,0,0,18.428393941495564,0,40.244102534904144,0
12,2000-08-01 00:00:00,2000,0,0,18.837607125244237,182.3480694860653,0,618.595730665254,0,0,0,67.98570298633166,61.10215729699593,77.09628686487795,87.05369427677816,14.272929310854456,54.94719192774343,0,56.36642714466231,30.141634572739672,0,0,11.30918873670543,0,37.32247692993677,106.00623710243384,203.69957447719088,7.068343116608777,0,233.873528287423,27.710851006619976,0,17.290063099371455,10.305563353269134
13,2000-09-01 00:00:00,2000,4.808036667596605,0,37.79425856578252,182.92424407482454,9.826369684543838,0,0,1.862682040173818,38.41864838214195,39.92225614496766,32.45041319879952,38.66994598703797,0,42.95408466259031,0,36.14726892584218,61.684942961683774,30.236874648235997,0,0,11.344922962946175,0,12.48013556098266,243.0655782187075,145.95943894013254,17.726693311194534,0,0,0,147.84569954486867,5.781565134146245,10.338126372684284
14,2000-10-01 00:00:00,2000,4.825523128815758,26.32592856385465,0,211.8340679358615,9.862107438702791,0,70.88869486918436,29.911303554118735,0,68.44856098691982,148.3673052827545,194.05292809859657,0,28.740203586404974,331.9276894274918,145.11493510083108,82.54571516820472,121.38737538464038,0,276.39536787003124,28.465458947765864,40.86682208061932,100.20419886752963,198.20904115649543,322.2786209362758,24.907629512462336,0,0,0,0,139.26221385257475,20.75145069346792
15,2000-11-01 00:00:00,2000,9.64811285406593,26.317926885004933,37.920184171629,832.9607479101469,0,0,0,16.81999431322954,173.45994468527024,75.10363493418483,108.52844599858564,155.19515708272357,0,86.1944042899598,55.30446685082525,90.66926743539369,103.15078208912654,182.02572014051543,277.4544946318178,0,8.537042089721291,81.70880149062928,0,76.2110754517293,175.73490840881763,28.457210195331186,0,0,9.297010378735287,0,34.80497139090599,0
16,2000-12-01 00:00:00,2000,24.33903132596424,0,0,242.18227377492124,0,1570.6612902203703,0,7.543349547500634,58.34435661291904,75.78475712321608,94.91100758413462,19.575329637041484,29.471454132446972,0,223.22411381508368,36.59662234539105,67.6560732839899,91.83826457345351,0,0,22.97190761848525,0,0,184.56537870433735,59.10955514338624,3.5894114262035677,0,0,9.381325872468139,0,81.94811583115515,10.466641543410624
17,2001-01-01 00:00:00,2001,19.431769767274712,0,19.09327501401542,113.73719082501752,0,0,47.57663093474909,18.82016041923619,67.93048639453626,127.73267906246548,83.78960662755487,97.67831696215582,0,0,167.07883964493018,0,83.10028206295392,152.75361526625204,0,0,20.05968891242157,123.42413297876864,37.82902528381983,260.9377979196777,383.43356463438846,28.65710450834868,81.08545268677256,0,0,0,35.04945480294906,0
18,2001-02-01 00:00:00,2001,24.39044881389392,0,115.03476276131359,142.7611156512139,19.939079785518178,0,23.886972631917182,15.11857054289187,48.72301012067899,104.63513551397827,131.6928629016736,78.46673421518281,0,0,55.92392163349501,36.67393464112329,130.38269290132288,122.7097036709704,0,0,23.02043698544631,82.62400618839999,37.98591341560174,323.6717449095848,148.08606799388363,14.38797698894956,81.42173798863455,0,9.401144418381179,49.99993713866579,35.194815235652506,20.977505751890707
19,2001-03-01 00:00:00,2001,48.388944074524,52.7977527401843,0,113.29122631524658,0,0,23.69504127650765,7.498546562927573,106.32934772327256,82.0310535261334,72.57484074318155,136.21344721013708,58.59282264403664,14.409920612838098,221.89829609119286,18.18963014869947,72.42763949543718,121.72373361480734,0,0,48.52536998219975,40.98006196165326,12.560232449407287,45.86729268622457,205.6546790891028,7.136184938376624,0,236.11824192971852,0,49.59818862690194,23.274683724844852,10.40447595282679
20,2001-04-01 00:00:00,2001,24.017619043690118,26.20590996413814,56.638176891781065,70.28944231665501,0,0,23.521838944334263,5.5828011390080725,28.786941265477317,71.46023946809703,79.24877888989994,57.950475133606474,87.24679489544013,42.913767640303845,220.2762983938762,36.1133408312657,20.542348338981427,151.0424704677138,0,0,19.834980434766443,0,87.27895129260206,91.06403814942216,58.32897613149369,3.54201098108864,0,0,55.54463723195716,0,34.65683108551266,30.985268791900545
21,2001-05-01 00:00:00,2001,4.800728250097992,26.19065862763246,0,126.44736337912128,9.811433190270703,0,258.58964654197416,11.159104111844306,76.72050084881134,97.99303274082277,36.001208009991245,212.36141325518213,58.13067929049972,42.888792651383206,0,18.04616178009764,30.7955896299213,0,0,0,14.159597754956863,0,62.3058261560754,106.17954739868006,58.29502978716782,3.539949598696145,160.26094505954717,0,27.75615565970897,0,23.091107650101765,20.644823973539882
22,2001-06-01 00:00:00,2001,9.57677908860678,0,0,56.05438741479437,0,618.0145790527135,211.02956690473053,9.275352729358906,114.78497374559812,84.48813312833641,82.58996089432333,77.02385728088417,0,14.259520333919268,54.89557073540341,53.999340025670016,51.19406602236618,150.56658718287173,0,0,16.947846153964644,0,124.29137871273892,166.42473180413825,116.29040286212076,7.061702626226167,79.92452329161233,0,18.456545011102587,0,46.06351898209379,10.295881594304419
23,2001-07-01 00:00:00,2001,9.521580466691812,0,0,55.731301238434085,0,0,46.62516334896302,7.3775131745166975,171.18506448364,95.5307316400928,99.96478316420854,38.28995365610004,28.823540492874695,0,109.15832748902956,0,25.44949687880945,0,0,0,22.466882918783554,120.95581902870973,12.357498828988598,240.67708107239523,0,0,0,0,55.05049563147999,48.79762857460645,22.89900907752891,40.94615284269332
24,2001-08-01 00:00:00,2001,9.505951851401914,0,0,139.09956126553624,0,306.7219561808964,69.82294999387618,12.889456662619518,151.91474065822328,75.64139162416231,78.41483735746314,95.567762390019,0,0,0,53.59997568516304,40.65235897652119,59.781215164210785,0,0,16.82250452202852,0,24.67443073826908,165.1939000341683,144.28793858555474,24.533166721773775,0,231.92577167676748,9.160022727656827,48.71753269486074,17.146067175818022,10.219736071768525
25,2001-09-01 00:00:00,2001,61.42799106194066,25.77877387747945,37.14334557672802,27.6575114840096,0,0,46.276902283360386,5.491805793516423,47.19622727103341,53.947703755573485,42.522046373885715,76.0079028792143,0,0,108.34298245385602,0,15.155642948509449,0,0,0,47.38552211674264,0,36.7955879207808,179.1595293608661,86.06738832517313,20.905673631173833,0,0,9.106550426148845,48.4331405405576,79.5478868647342,71.12054331366213
26,2001-10-01 00:00:00,2001,301.065687720198,25.663777715040453,0,55.068268975886866,9.614055302733682,303.5711800617419,92.14093262816833,1.8224358252883328,169.14848507320656,63.471967257746854,45.86005708640438,132.4204705530865,28.480628397823317,0,0,17.683124778139653,15.08803535837897,88.75067630741064,0,134.72173004796613,97.12323089650883,39.838938074044364,12.210482336892733,89.18015959372896,28.561150515915358,0,78.51847731067002,0,0,96.43417167796771,5.656645202700758,10.114754671806411
27,2001-11-01 00:00:00,2001,122.67844858607437,0,0,55.235089768580266,0,0,0,5.483869837166423,320.47057795881324,60.399412637407536,38.92221640764089,56.923550511976785,57.13381210178164,14.051101475297736,216.37284197077378,0,10.089161483255138,118.69271031583443,90.45926567887958,0,44.53369174102062,159.83849586906769,0,178.90063415259604,57.29534419653919,0,0,0,36.37356387332603,48.36315203337532,28.368905666618815,0
