,region,iso3,country,year,month,unrest_index
4406,Southern Africa,ZWE,Zimbabwe,2012,7,240
4407,Western Africa,BFA,Burkina Faso,2012,7,90
4408,Western Africa,CIV,Ivory Coast,2012,7,50
4409,Western Africa,GHA,Ghana,2012,7,540
4410,Western Africa,LBR,Liberia,2012,7,25
4411,Western Africa,MLI,Mali,2012,7,910
4412,Western Africa,MRT,Mauritania,2012,7,205
4413,Western Africa,NGA,Nigeria,2012,7,4270
4414,Western Africa,SLE,Sierra Leone,2012,7,20
4415,Western Africa,TGO,Togo,2012,7,90
4416,Eastern Africa,ETH,Ethiopia,2012,8,195
4417,Eastern Africa,KEN,Kenya,2012,8,1590
4418,Eastern Africa,MDG,Madagascar,2012,8,250
4419,Eastern Africa,MOZ,Mozambique,2012,8,150
4420,Eastern Africa,RWA,Rwanda,2012,8,25
4421,Eastern Africa,SOM,Somalia,2012,8,18880
4422,Eastern Africa,SSD,South Sudan,2012,8,990
4423,Eastern Africa,TZA,Tanzania,2012,8,105
4424,Eastern Africa,UGA,Uganda,2012,8,75
4425,Middle Africa,AGO,Angola,2012,8,40
4426,Middle Africa,CAF,Central African Republic,2012,8,825
4427,Middle Africa,COD,Democratic Republic of Congo,2012,8,9940
4428,Middle Africa,GAB,Gabon,2012,8,25
4429,Middle Africa,TCD,Chad,2012,8,20
4430,Northern Africa,DZA,Algeria,2012,8,1780
4431,Northern Africa,EGY,Egypt,2012,8,2715
4432,Northern Africa,LBY,Libya,2012,8,1445
4433,Northern Africa,MAR,Morocco,2012,8,180
4434,Northern Africa,SDN,Sudan,2012,8,4355
4435,Northern Africa,TUN,Tunisia,2012,8,715
4436,South Asia,BGD,Bangladesh,2012,8,4870
4437,South Asia,LKA,Sri Lanka,2012,8,610
4438,South Asia,NPL,Nepal,2012,8,1120
4439,South Asia,PAK,Pakistan,2012,8,24085
4440,Southeast Asia,KHM,Cambodia,2012,8,180
4441,Southeast Asia,MMR,Myanmar,2012,8,5525
4442,Southeast Asia,THA,Thailand,2012,8,7045
4443,Southeast Asia,VNM,Vietnam,2012,8,130
4444,Southern Africa,LSO,Lesotho,2012,8,175
4445,Southern Africa,NAM,Namibia,2012,8,25
4446,Southern Africa,SWZ,eSwatini,2012,8,240
4447,Southern Africa,ZAF,South Africa,2012,8,3300
4448,Southern Africa,ZMB,Zambia,2012,8,275
4449,Southern Africa,ZWE,Zimbabwe,2012,8,575
4450,Western Africa,BEN,Benin,2012,8,100
4451,Western Africa,BFA,Burkina Faso,2012,8,185
4452,Western Africa,CIV,Ivory Coast,2012,8,2275
4453,Western Africa,GHA,Ghana,2012,8,220
4454,Western Africa,GIN,Guinea,2012,8,115
4455,Western Africa,LBR,Liberia,2012,8,0
4456,Western Africa,MLI,Mali,2012,8,1430
4457,Western Africa,MRT,Mauritania,2012,8,85
4458,Western Africa,NER,Niger,2012,8,175
4459,Western Africa,NGA,Nigeria,2012,8,5110
4460,Western Africa,SEN,Senegal,2012,8,225
4461,Western Africa,SLE,Sierra Leone,2012,8,50
4462,Eastern Africa,BDI,Burundi,2012,9,75
4463,Eastern Africa,ETH,Ethiopia,2012,9,625
4464,Eastern Africa,KEN,Kenya,2012,9,1555
4465,Eastern Africa,MDG,Madagascar,2012,9,1275
4466,Eastern Africa,MOZ,Mozambique,2012,9,70
4467,Eastern Africa,MWI,Malawi,2012,9,20
4468,Eastern Africa,RWA,Rwanda,2012,9,0
4469,Eastern Africa,SOM,Somalia,2012,9,10475
4470,Eastern Africa,SSD,South Sudan,2012,9,745
4471,Eastern Africa,TZA,Tanzania,2012,9,135
4472,Eastern Africa,UGA,Uganda,2012,9,50
4473,Middle Africa,AGO,Angola,2012,9,75
4474,Middle Africa,CAF,Central African Republic,2012,9,1450
4475,Middle Africa,CMR,Cameroon,2012,9,150
4476,Middle Africa,COD,Democratic Republic of Congo,2012,9,5345
4477,Middle Africa,GAB,Gabon,2012,9,25
4478,Middle Africa,TCD,Chad,2012,9,25
4479,Northern Africa,DZA,Algeria,2012,9,445
4480,Northern Africa,EGY,Egypt,2012,9,1570
4481,Northern Africa,LBY,Libya,2012,9,1210
4482,Northern Africa,MAR,Morocco,2012,9,125
4483,Northern Africa,SDN,Sudan,2012,9,7490
4484,Northern Africa,TUN,Tunisia,2012,9,310
4485,South Asia,BGD,Bangladesh,2012,9,5110
4486,South Asia,LKA,Sri Lanka,2012,9,390
4487,South Asia,NPL,Nepal,2012,9,710
4488,South Asia,PAK,Pakistan,2012,9,14755
4489,Southeast Asia,KHM,Cambodia,2012,9,320
4490,Southeast Asia,LAO,Laos,2012,9,20
4491,Southeast Asia,MMR,Myanmar,2012,9,4505
4492,Southeast Asia,THA,Thailand,2012,9,4795
4493,Southeast Asia,VNM,Vietnam,2012,9,20
4494,Southern Africa,NAM,Namibia,2012,9,60
4495,Southern Africa,SWZ,eSwatini,2012,9,60
4496,Southern Africa,ZAF,South Africa,2012,9,1995
4497,Southern Africa,ZMB,Zambia,2012,9,140
4498,Southern Africa,ZWE,Zimbabwe,2012,9,735
4499,Western Africa,BEN,Benin,2012,9,105
4500,Western Africa,BFA,Burkina Faso,2012,9,150
4501,Western Africa,CIV,Ivory Coast,2012,9,470
4502,Western Africa,GHA,Ghana,2012,9,20
4503,Western Africa,GIN,Guinea,2012,9,195
4504,Western Africa,GNB,Guinea-Bissau,2012,9,20
4505,Western Africa,LBR,Liberia,2012,9,40
4506,Western Africa,MLI,Mali,2012,9,945
4507,Western Africa,MRT,Mauritania,2012,9,100
4508,Western Africa,NER,Niger,2012,9,25
4509,Western Africa,NGA,Nigeria,2012,9,4370
4510,Western Africa,SEN,Senegal,2012,9,65
4511,Western Africa,TGO,Togo,2012,9,100
4512,Eastern Africa,BDI,Burundi,2012,10,475
4513,Eastern Africa,ETH,Ethiopia,2012,10,620
4514,Eastern Africa,KEN,Kenya,2012,10,2185
4515,Eastern Africa,MDG,Madagascar,2012,10,150
4516,Eastern Africa,MOZ,Mozambique,2012,10,25
4517,Eastern Africa,MWI,Malawi,2012,10,25
4518,Eastern Africa,RWA,Rwanda,2012,10,0
4519,Eastern Africa,SOM,Somalia,2012,10,12060
4520,Eastern Africa,SSD,South Sudan,2012,10,740
4521,Eastern Africa,TZA,Tanzania,2012,10,420
4522,Eastern Africa,UGA,Uganda,2012,10,590
4523,Middle Africa,AGO,Angola,2012,10,40
4524,Middle Africa,CAF,Central African Republic,2012,10,220
4525,Middle Africa,COD,Democratic Republic of Congo,2012,10,7325
4526,Middle Africa,COG,Republic of Congo,2012,10,25
4527,Middle Africa,GAB,Gabon,2012,10,25
4528,Middle Africa,TCD,Chad,2012,10,25
4529,Northern Africa,DZA,Algeria,2012,10,1210
4530,Northern Africa,EGY,Egypt,2012,10,965
4531,Northern Africa,LBY,Libya,2012,10,2305
4532,Northern Africa,MAR,Morocco,2012,10,145
4533,Northern Africa,SDN,Sudan,2012,10,6945
4534,Northern Africa,TUN,Tunisia,2012,10,680
4535,South Asia,BGD,Bangladesh,2012,10,3050
4536,South Asia,LKA,Sri Lanka,2012,10,460
4537,South Asia,NPL,Nepal,2012,10,690
4538,South Asia,PAK,Pakistan,2012,10,15380
4539,Southeast Asia,KHM,Cambodia,2012,10,250
4540,Southeast Asia,MMR,Myanmar,2012,10,8100
4541,Southeast Asia,THA,Thailand,2012,10,4800
4542,Southeast Asia,VNM,Vietnam,2012,10,40
4543,Southern Africa,NAM,Namibia,2012,10,440
4544,Southern Africa,ZAF,South Africa,2012,10,2380
4545,Southern Africa,ZMB,Zambia,2012,10,215
4546,Southern Africa,ZWE,Zimbabwe,2012,10,515
4547,Western Africa,BEN,Benin,2012,10,0
4548,Western Africa,BFA,Burkina Faso,2012,10,105
4549,Western Africa,CIV,Ivory Coast,2012,10,1025
4550,Western Africa,GHA,Ghana,2012,10,45
4551,Western Africa,GIN,Guinea,2012,10,50
4552,Western Africa,GNB,Guinea-Bissau,2012,10,220
4553,Western Africa,LBR,Liberia,2012,10,40
4554,Western Africa,MLI,Mali,2012,10,440
4555,Western Africa,MRT,Mauritania,2012,10,105
4556,Western Africa,NER,Niger,2012,10,50
4557,Western Africa,NGA,Nigeria,2012,10,5960
4558,Western Africa,SEN,Senegal,2012,10,25
4559,Western Africa,SLE,Sierra Leone,2012,10,25
4560,Western Africa,TGO,Togo,2012,10,25
4561,Eastern Africa,DJI,Djibouti,2012,11,150
4562,Eastern Africa,ETH,Ethiopia,2012,11,1025
4563,Eastern Africa,KEN,Kenya,2012,11,2385
4564,Eastern Africa,MDG,Madagascar,2012,11,350
4565,Eastern Africa,MOZ,Mozambique,2012,11,20
4566,Eastern Africa,RWA,Rwanda,2012,11,675
4567,Eastern Africa,SOM,Somalia,2012,11,19660
4568,Eastern Africa,SSD,South Sudan,2012,11,870
4569,Eastern Africa,TZA,Tanzania,2012,11,225
4570,Eastern Africa,UGA,Uganda,2012,11,240
4571,Middle Africa,CAF,Central African Republic,2012,11,700
4572,Middle Africa,CMR,Cameroon,2012,11,100
4573,Middle Africa,COD,Democratic Republic of Congo,2012,11,8810
4574,Middle Africa,TCD,Chad,2012,11,25
4575,Northern Africa,DZA,Algeria,2012,11,880
4576,Northern Africa,EGY,Egypt,2012,11,3385
4577,Northern Africa,LBY,Libya,2012,11,1405
4578,Northern Africa,MAR,Morocco,2012,11,170
4579,Northern Africa,SDN,Sudan,2012,11,5780
4580,Northern Africa,TUN,Tunisia,2012,11,1005
4581,South Asia,BGD,Bangladesh,2012,11,5570
4582,South Asia,LKA,Sri Lanka,2012,11,440
4583,South Asia,NPL,Nepal,2012,11,455
4584,South Asia,PAK,Pakistan,2012,11,18935
4585,Southeast Asia,KHM,Cambodia,2012,11,170
4586,Southeast Asia,MMR,Myanmar,2012,11,4705
4587,Southeast Asia,THA,Thailand,2012,11,3340
4588,Southeast Asia,VNM,Vietnam,2012,11,20
4589,Southern Africa,NAM,Namibia,2012,11,240
4590,Southern Africa,ZAF,South Africa,2012,11,3370
4591,Southern Africa,ZMB,Zambia,2012,11,70
4592,Southern Africa,ZWE,Zimbabwe,2012,11,300
4593,Western Africa,BFA,Burkina Faso,2012,11,120
4594,Western Africa,GHA,Ghana,2012,11,200
4595,Western Africa,GIN,Guinea,2012,11,25
4596,Western Africa,GNB,Guinea-Bissau,2012,11,25
4597,Western Africa,LBR,Liberia,2012,11,80
4598,Western Africa,MLI,Mali,2012,11,650
4599,Western Africa,MRT,Mauritania,2012,11,170
4600,Western Africa,NGA,Nigeria,2012,11,6145
4601,Western Africa,SLE,Sierra Leone,2012,11,300
4602,Eastern Africa,DJI,Djibouti,2012,12,20
4603,Eastern Africa,ERI,Eritrea,2012,12,0
4604,Eastern Africa,ETH,Ethiopia,2012,12,4925
4605,Eastern Africa,KEN,Kenya,2012,12,1920
4606,Eastern Africa,MDG,Madagascar,2012,12,420
4607,Eastern Africa,MOZ,Mozambique,2012,12,150
4608,Eastern Africa,RWA,Rwanda,2012,12,25
4609,Eastern Africa,SOM,Somalia,2012,12,19515
4610,Eastern Africa,SSD,South Sudan,2012,12,2090
4611,Eastern Africa,TZA,Tanzania,2012,12,240
4612,Eastern Africa,UGA,Uganda,2012,12,410
4613,Middle Africa,CAF,Central African Republic,2012,12,2620
4614,Middle Africa,COD,Democratic Republic of Congo,2012,12,2755
4615,Middle Africa,COG,Republic of Congo,2012,12,50
4616,Middle Africa,TCD,Chad,2012,12,25
4617,Northern Africa,DZA,Algeria,2012,12,1485
4618,Northern Africa,EGY,Egypt,2012,12,1800
4619,Northern Africa,LBY,Libya,2012,12,1470
4620,Northern Africa,MAR,Morocco,2012,12,240
4621,Northern Africa,SDN,Sudan,2012,12,6395
4622,Northern Africa,TUN,Tunisia,2012,12,890
4623,South Asia,BGD,Bangladesh,2012,12,4730
4624,South Asia,LKA,Sri Lanka,2012,12,235
4625,South Asia,NPL,Nepal,2012,12,620
4626,South Asia,PAK,Pakistan,2012,12,17610
4627,Southeast Asia,KHM,Cambodia,2012,12,300
4628,Southeast Asia,LAO,Laos,2012,12,25
4629,Southeast Asia,MMR,Myanmar,2012,12,6145
4630,Southeast Asia,THA,Thailand,2012,12,2510
4631,Southeast Asia,VNM,Vietnam,2012,12,40
4632,Southern Africa,NAM,Namibia,2012,12,760
4633,Southern Africa,SWZ,eSwatini,2012,12,20
4634,Southern Africa,ZAF,South Africa,2012,12,860
4635,Southern Africa,ZMB,Zambia,2012,12,265
4636,Southern Africa,ZWE,Zimbabwe,2012,12,325
4637,Western Africa,BFA,Burkina Faso,2012,12,410
4638,Western Africa,CIV,Ivory Coast,2012,12,1170
4639,Western Africa,GHA,Ghana,2012,12,460
4640,Western Africa,GIN,Guinea,2012,12,350
4641,Western Africa,GMB,Gambia,2012,12,100
4642,Western Africa,MLI,Mali,2012,12,65
4643,Western Africa,MRT,Mauritania,2012,12,40
4644,Western Africa,NGA,Nigeria,2012,12,5500
4645,Western Africa,SEN,Senegal,2012,12,40
4646,Western Africa,SLE,Sierra Leone,2012,12,45
4647,Eastern Africa,BDI,Burundi,2013,1,75
4648,Eastern Africa,DJI,Djibouti,2013,1,25
4649,Eastern Africa,ERI,Eritrea,2013,1,0
4650,Eastern Africa,ETH,Ethiopia,2013,1,865
4651,Eastern Africa,KEN,Kenya,2013,1,3245
4652,Eastern Africa,MDG,Madagascar,2013,1,335
4653,Eastern Africa,MOZ,Mozambique,2013,1,25
4654,Eastern Africa,MWI,Malawi,2013,1,20
4655,Eastern Africa,SOM,Somalia,2013,1,18445
4656,Eastern Africa,SSD,South Sudan,2013,1,1595
4657,Eastern Africa,TZA,Tanzania,2013,1,295
4658,Eastern Africa,UGA,Uganda,2013,1,150
4659,Middle Africa,CAF,Central African Republic,2013,1,650
4660,Middle Africa,COD,Democratic Republic of Congo,2013,1,5770
4661,Middle Africa,GAB,Gabon,2013,1,0
4662,Northern Africa,DZA,Algeria,2013,1,1115
4663,Northern Africa,EGY,Egypt,2013,1,2040
4664,Northern Africa,LBY,Libya,2013,1,1915
4665,Northern Africa,MAR,Morocco,2013,1,40
4666,Northern Africa,SDN,Sudan,2013,1,5785
4667,Northern Africa,TUN,Tunisia,2013,1,810
4668,South Asia,BGD,Bangladesh,2013,1,6850
4669,South Asia,LKA,Sri Lanka,2013,1,790
4670,South Asia,NPL,Nepal,2013,1,2580
4671,South Asia,PAK,Pakistan,2013,1,26465
4672,Southeast Asia,KHM,Cambodia,2013,1,495
4673,Southeast Asia,LAO,Laos,2013,1,25
4674,Southeast Asia,MMR,Myanmar,2013,1,9805
4675,Southeast Asia,THA,Thailand,2013,1,4350
4676,Southeast Asia,VNM,Vietnam,2013,1,25
4677,Southern Africa,NAM,Namibia,2013,1,440
4678,Southern Africa,SWZ,eSwatini,2013,1,50
4679,Southern Africa,ZAF,South Africa,2013,1,2445
4680,Southern Africa,ZMB,Zambia,2013,1,205
4681,Southern Africa,ZWE,Zimbabwe,2013,1,355
4682,Western Africa,BFA,Burkina Faso,2013,1,20
4683,Western Africa,CIV,Ivory Coast,2013,1,525
4684,Western Africa,GHA,Ghana,2013,1,45
4685,Western Africa,GIN,Guinea,2013,1,25
4686,Western Africa,GMB,Gambia,2013,1,20
4687,Western Africa,LBR,Liberia,2013,1,60
4688,Western Africa,MLI,Mali,2013,1,7305
4689,Western Africa,MRT,Mauritania,2013,1,20
4690,Western Africa,NGA,Nigeria,2013,1,5370
4691,Western Africa,SEN,Senegal,2013,1,20
4692,Western Africa,TGO,Togo,2013,1,110
4693,Eastern Africa,BDI,Burundi,2013,2,0
4694,Eastern Africa,DJI,Djibouti,2013,2,115
4695,Eastern Africa,ERI,Eritrea,2013,2,0
4696,Eastern Africa,ETH,Ethiopia,2013,2,625
4697,Eastern Africa,KEN,Kenya,2013,2,2495
4698,Eastern Africa,MDG,Madagascar,2013,2,150
4699,Eastern Africa,MOZ,Mozambique,2013,2,20
4700,Eastern Africa,MWI,Malawi,2013,2,65
4701,Eastern Africa,RWA,Rwanda,2013,2,20
4702,Eastern Africa,SOM,Somalia,2013,2,18935
4703,Eastern Africa,SSD,South Sudan,2013,2,1700
4704,Eastern Africa,TZA,Tanzania,2013,2,220
4705,Eastern Africa,UGA,Uganda,2013,2,240
4706,Middle Africa,AGO,Angola,2013,2,20
4707,Middle Africa,CAF,Central African Republic,2013,2,300
4708,Middle Africa,CMR,Cameroon,2013,2,25
4709,Middle Africa,COD,Democratic Republic of Congo,2013,2,6400
4710,Northern Africa,DZA,Algeria,2013,2,1435
4711,Northern Africa,EGY,Egypt,2013,2,3350
4712,Northern Africa,LBY,Libya,2013,2,1070
4713,Northern Africa,MAR,Morocco,2013,2,105
4714,Northern Africa,SDN,Sudan,2013,2,4855
4715,Northern Africa,TUN,Tunisia,2013,2,1430
4716,South Asia,BGD,Bangladesh,2013,2,8205
4717,South Asia,LKA,Sri Lanka,2013,2,430
4718,South Asia,NPL,Nepal,2013,2,1415
4719,South Asia,PAK,Pakistan,2013,2,21735
4720,Southeast Asia,KHM,Cambodia,2013,2,350
4721,Southeast Asia,MMR,Myanmar,2013,2,4430
4722,Southeast Asia,THA,Thailand,2013,2,4885
4723,Southern Africa,NAM,Namibia,2013,2,290
4724,Southern Africa,SWZ,eSwatini,2013,2,0
4725,Southern Africa,ZAF,South Africa,2013,2,2825
4726,Southern Africa,ZMB,Zambia,2013,2,325
4727,Southern Africa,ZWE,Zimbabwe,2013,2,160
4728,Western Africa,BFA,Burkina Faso,2013,2,110
4729,Western Africa,CIV,Ivory Coast,2013,2,240
4730,Western Africa,GHA,Ghana,2013,2,20
4731,Western Africa,GIN,Guinea,2013,2,170
4732,Western Africa,LBR,Liberia,2013,2,90
4733,Western Africa,MLI,Mali,2013,2,5095
4734,Western Africa,MRT,Mauritania,2013,2,120
4735,Western Africa,NER,Niger,2013,2,0
4736,Western Africa,NGA,Nigeria,2013,2,4820
4737,Western Africa,SEN,Senegal,2013,2,335
4738,Eastern Africa,BDI,Burundi,2013,3,25
4739,Eastern Africa,DJI,Djibouti,2013,3,25
4740,Eastern Africa,ERI,Eritrea,2013,3,25
4741,Eastern Africa,ETH,Ethiopia,2013,3,245
4742,Eastern Africa,KEN,Kenya,2013,3,3880
4743,Eastern Africa,MDG,Madagascar,2013,3,20
4744,Eastern Africa,MOZ,Mozambique,2013,3,140
4745,Eastern Africa,MWI,Malawi,2013,3,65
4746,Eastern Africa,RWA,Rwanda,2013,3,95
4747,Eastern Africa,SOM,Somalia,2013,3,18690
4748,Eastern Africa,SSD,South Sudan,2013,3,2925
4749,Eastern Africa,TZA,Tanzania,2013,3,200
4750,Eastern Africa,UGA,Uganda,2013,3,270
4751,Middle Africa,AGO,Angola,2013,3,20
4752,Middle Africa,CAF,Central African Republic,2013,3,1500
4753,Middle Africa,CMR,Cameroon,2013,3,150
4754,Middle Africa,COD,Democratic Republic of Congo,2013,3,7370
4755,Northern Africa,DZA,Algeria,2013,3,1695
4756,Northern Africa,EGY,Egypt,2013,3,5350
4757,Northern Africa,LBY,Libya,2013,3,1930
4758,Northern Africa,MAR,Morocco,2013,3,210
4759,Northern Africa,SDN,Sudan,2013,3,5180
4760,Northern Africa,TUN,Tunisia,2013,3,755
4761,South Asia,BGD,Bangladesh,2013,3,10670
4762,South Asia,LKA,Sri Lanka,2013,3,670
4763,South Asia,NPL,Nepal,2013,3,2290
4764,South Asia,PAK,Pakistan,2013,3,20870
4765,Southeast Asia,KHM,Cambodia,2013,3,345
4766,Southeast Asia,MMR,Myanmar,2013,3,5485
4767,Southeast Asia,THA,Thailand,2013,3,3635
4768,Southeast Asia,VNM,Vietnam,2013,3,25
4769,Southern Africa,NAM,Namibia,2013,3,135
4770,Southern Africa,SWZ,eSwatini,2013,3,0
4771,Southern Africa,ZAF,South Africa,2013,3,2775
4772,Southern Africa,ZMB,Zambia,2013,3,200
4773,Southern Africa,ZWE,Zimbabwe,2013,3,345
4774,Western Africa,BFA,Burkina Faso,2013,3,180
4775,Western Africa,CIV,Ivory Coast,2013,3,1075
4776,Western Africa,GHA,Ghana,2013,3,425
4777,Western Africa,GIN,Guinea,2013,3,235
4778,Western Africa,GMB,Gambia,2013,3,0
4779,Western Africa,GNB,Guinea-Bissau,2013,3,0
4780,Western Africa,LBR,Liberia,2013,3,40
4781,Western Africa,MLI,Mali,2013,3,3620
4782,Western Africa,MRT,Mauritania,2013,3,20
4783,Western Africa,NGA,Nigeria,2013,3,6790
4784,Western Africa,SEN,Senegal,2013,3,50
4785,Western Africa,TGO,Togo,2013,3,40
4786,Eastern Africa,BDI,Burundi,2013,4,25
4787,Eastern Africa,ETH,Ethiopia,2013,4,1200
4788,Eastern Africa,KEN,Kenya,2013,4,1960
4789,Eastern Africa,MOZ,Mozambique,2013,4,265
4790,Eastern Africa,MWI,Malawi,2013,4,40
4791,Eastern Africa,RWA,Rwanda,2013,4,75
4792,Eastern Africa,SOM,Somalia,2013,4,19970
4793,Eastern Africa,SSD,South Sudan,2013,4,1950
4794,Eastern Africa,TZA,Tanzania,2013,4,175
4795,Eastern Africa,UGA,Uganda,2013,4,130
4796,Middle Africa,CAF,Central African Republic,2013,4,1465
4797,Middle Africa,CMR,Cameroon,2013,4,75
4798,Middle Africa,COD,Democratic Republic of Congo,2013,4,6280
4799,Middle Africa,GAB,Gabon,2013,4,70
4800,Northern Africa,DZA,Algeria,2013,4,1200
4801,Northern Africa,EGY,Egypt,2013,4,2455
4802,Northern Africa,LBY,Libya,2013,4,2270
4803,Northern Africa,MAR,Morocco,2013,4,100
4804,Northern Africa,SDN,Sudan,2013,4,9420
4805,Northern Africa,TUN,Tunisia,2013,4,565
4806,South Asia,BGD,Bangladesh,2013,4,7970
4807,South Asia,LKA,Sri Lanka,2013,4,255
4808,South Asia,NPL,Nepal,2013,4,1145
4809,South Asia,PAK,Pakistan,2013,4,14475
4810,Southeast Asia,KHM,Cambodia,2013,4,290
4811,Southeast Asia,MMR,Myanmar,2013,4,3910
4812,Southeast Asia,THA,Thailand,2013,4,6325
4813,Southeast Asia,VNM,Vietnam,2013,4,50
4814,Southern Africa,NAM,Namibia,2013,4,170
4815,Southern Africa,SWZ,eSwatini,2013,4,45
4816,Southern Africa,ZAF,South Africa,2013,4,2260
4817,Southern Africa,ZMB,Zambia,2013,4,120
4818,Southern Africa,ZWE,Zimbabwe,2013,4,155
4819,Western Africa,CIV,Ivory Coast,2013,4,735
4820,Western Africa,GHA,Ghana,2013,4,175
4821,Western Africa,GIN,Guinea,2013,4,100
4822,Western Africa,GNB,Guinea-Bissau,2013,4,0
4823,Western Africa,LBR,Liberia,2013,4,150
4824,Western Africa,MLI,Mali,2013,4,935
4825,Western Africa,MRT,Mauritania,2013,4,40
4826,Western Africa,NER,Niger,2013,4,95
4827,Western Africa,NGA,Nigeria,2013,4,6525
4828,Western Africa,SEN,Senegal,2013,4,370
4829,Western Africa,SLE,Sierra Leone,2013,4,45
4830,Western Africa,TGO,Togo,2013,4,140
4831,Eastern Africa,BDI,Burundi,2013,5,50
4832,Eastern Africa,DJI,Djibouti,2013,5,25
4833,Eastern Africa,ETH,Ethiopia,2013,5,395
4834,Eastern Africa,KEN,Kenya,2013,5,2305
4835,Eastern Africa,MDG,Madagascar,2013,5,45
4836,Eastern Africa,MOZ,Mozambique,2013,5,190
4837,Eastern Africa,MWI,Malawi,2013,5,25
4838,Eastern Africa,SOM,Somalia,2013,5,23080
4839,Eastern Africa,SSD,South Sudan,2013,5,3075
4840,Eastern Africa,TZA,Tanzania,2013,5,175
4841,Eastern Africa,UGA,Uganda,2013,5,210
4842,Middle Africa,AGO,Angola,2013,5,45
4843,Middle Africa,CAF,Central African Republic,2013,5,725
4844,Middle Africa,CMR,Cameroon,2013,5,845
4845,Middle Africa,COD,Democratic Republic of Congo,2013,5,5450
4846,Middle Africa,COG,Republic of Congo,2013,5,20
4847,Middle Africa,GAB,Gabon,2013,5,85
4848,Middle Africa,GNQ,Equatorial Guinea,2013,5,20
4849,Middle Africa,TCD,Chad,2013,5,300
4850,Northern Africa,DZA,Algeria,2013,5,2800
4851,Northern Africa,EGY,Egypt,2013,5,3250
4852,Northern Africa,LBY,Libya,2013,5,2415
4853,Northern Africa,MAR,Morocco,2013,5,295
4854,Northern Africa,SDN,Sudan,2013,5,6585
4855,Northern Africa,TUN,Tunisia,2013,5,1265
4856,South Asia,BGD,Bangladesh,2013,5,5600
4857,South Asia,LKA,Sri Lanka,2013,5,920
4858,South Asia,NPL,Nepal,2013,5,810
4859,South Asia,PAK,Pakistan,2013,5,25070
4860,Southeast Asia,KHM,Cambodia,2013,5,460
4861,Southeast Asia,MMR,Myanmar,2013,5,4480
4862,Southeast Asia,THA,Thailand,2013,5,4405
4863,Southeast Asia,VNM,Vietnam,2013,5,150
4864,Southern Africa,NAM,Namibia,2013,5,20
4865,Southern Africa,SWZ,eSwatini,2013,5,20
4866,Southern Africa,ZAF,South Africa,2013,5,4330
4867,Southern Africa,ZMB,Zambia,2013,5,400
4868,Southern Africa,ZWE,Zimbabwe,2013,5,120
4869,Western Africa,BFA,Burkina Faso,2013,5,105
4870,Western Africa,CIV,Ivory Coast,2013,5,290
4871,Western Africa,GHA,Ghana,2013,5,575
4872,Western Africa,GIN,Guinea,2013,5,240
4873,Western Africa,MLI,Mali,2013,5,1020
4874,Western Africa,MRT,Mauritania,2013,5,170
4875,Western Africa,NER,Niger,2013,5,300
4876,Western Africa,NGA,Nigeria,2013,5,5695
4877,Western Africa,SEN,Senegal,2013,5,215
4878,Western Africa,SLE,Sierra Leone,2013,5,25
4879,Western Africa,TGO,Togo,2013,5,175
4880,Eastern Africa,DJI,Djibouti,2013,6,25
4881,Eastern Africa,ERI,Eritrea,2013,6,25
4882,Eastern Africa,ETH,Ethiopia,2013,6,195
4883,Eastern Africa,KEN,Kenya,2013,6,1720
4884,Eastern Africa,MOZ,Mozambique,2013,6,570
4885,Eastern Africa,SOM,Somalia,2013,6,29160
4886,Eastern Africa,SSD,South Sudan,2013,6,1195
4887,Eastern Africa,TZA,Tanzania,2013,6,475
4888,Eastern Africa,UGA,Uganda,2013,6,255
4889,Middle Africa,AGO,Angola,2013,6,20
4890,Middle Africa,CAF,Central African Republic,2013,6,1120
4891,Middle Africa,CMR,Cameroon,2013,6,20
4892,Middle Africa,COD,Democratic Republic of Congo,2013,6,4860
4893,Northern Africa,DZA,Algeria,2013,6,1355
4894,Northern Africa,EGY,Egypt,2013,6,5255
4895,Northern Africa,LBY,Libya,2013,6,2275
4896,Northern Africa,MAR,Morocco,2013,6,175
4897,Northern Africa,SDN,Sudan,2013,6,5450
4898,Northern Africa,TUN,Tunisia,2013,6,565
4899,South Asia,BGD,Bangladesh,2013,6,4290
4900,South Asia,LKA,Sri Lanka,2013,6,600
4901,South Asia,NPL,Nepal,2013,6,370
4902,South Asia,PAK,Pakistan,2013,6,18665
4903,Southeast Asia,KHM,Cambodia,2013,6,485
4904,Southeast Asia,MMR,Myanmar,2013,6,6060
