,country_code,date,protest,revolution,riots,strike,unrest,violence
2908,SLV,2017-01-01,0.3333333333333333,6.333333333333333,0.0,12.416666666666666,0.08333333333333333,1.3333333333333333
2909,SLV,2018-01-01,0.8333333333333334,4.916666666666667,0.25,10.083333333333334,0.5,0.8333333333333334
2910,SLV,2019-01-01,0.16666666666666666,5.083333333333333,0.5833333333333334,8.333333333333334,0.5833333333333334,1.9166666666666667
2911,SLV,2020-01-01,0.25,4.083333333333333,0.0,7.666666666666667,0.25,0.8333333333333334
2912,SMR,2005-01-01,,5.166666666666667,,,,
2913,SMR,2006-01-01,,14.666666666666666,,,,
2914,SMR,2007-01-01,,4.166666666666667,,,,
2915,SMR,2008-01-01,,2.0833333333333335,,,,
2916,SMR,2009-01-01,,4.5,,,,
2917,SMR,2010-01-01,,1.75,,,,
2918,SMR,2011-01-01,,4.416666666666667,,,,
2919,SMR,2012-01-01,,13.0,,,,
2920,SMR,2013-01-01,,0.0,,,,
2921,SMR,2014-01-01,,1.0833333333333333,,,,
2922,SMR,2015-01-01,,1.3333333333333333,,,,
2923,SMR,2016-01-01,,0.25,,,,
2924,SMR,2017-01-01,,0.5,,,,
2925,SMR,2018-01-01,,2.3333333333333335,,,,
2926,SMR,2019-01-01,,0.9166666666666666,,,,
2927,SMR,2020-01-01,,0.75,,,,
2928,SOM,2005-01-01,10.916666666666666,15.0,0.0,20.416666666666668,,8.333333333333334
2929,SOM,2006-01-01,4.666666666666667,1.9166666666666667,11.833333333333334,9.583333333333334,,9.75
2930,SOM,2007-01-01,2.3333333333333335,3.0833333333333335,11.25,0.0,,1.0
2931,SOM,2008-01-01,0.9166666666666666,1.8333333333333333,9.75,2.0,,4.5
2932,SOM,2009-01-01,2.1666666666666665,0.75,3.75,3.8333333333333335,,8.5
2933,SOM,2010-01-01,5.75,1.5833333333333333,2.25,9.166666666666666,,8.75
2934,SOM,2011-01-01,4.916666666666667,1.25,4.833333333333333,10.5,,1.5833333333333333
2935,SOM,2012-01-01,0.5833333333333334,0.25,3.0,0.6666666666666666,,1.25
2936,SOM,2013-01-01,0.5833333333333334,0.25,0.5,0.4166666666666667,,0.4166666666666667
2937,SOM,2014-01-01,0.0,0.3333333333333333,1.0,0.16666666666666666,,0.5416666666666666
2938,SOM,2015-01-01,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.4166666666666667,,0.5416666666666666
2939,SOM,2016-01-01,0.25,0.125,0.25,0.3333333333333333,,0.2916666666666667
2940,SOM,2017-01-01,0.125,0.25,0.16666666666666666,0.3333333333333333,,0.375
2941,SOM,2018-01-01,0.16666666666666666,0.3333333333333333,0.0,0.375,,0.375
2942,SOM,2019-01-01,0.125,0.25,0.4166666666666667,0.3333333333333333,,0.4166666666666667
2943,SOM,2020-01-01,0.125,0.16666666666666666,0.20833333333333334,0.4166666666666667,,0.25
2944,SRB,2005-01-01,4.916666666666667,36.75,21.166666666666668,59.916666666666664,0.0,16.583333333333332
2945,SRB,2006-01-01,13.916666666666666,20.583333333333332,5.583333333333333,35.583333333333336,0.0,10.0
2946,SRB,2007-01-01,4.666666666666667,10.0,4.916666666666667,28.416666666666668,12.75,14.5
2947,SRB,2008-01-01,5.416666666666667,15.666666666666666,1.1666666666666667,36.5,10.5,7.25
2948,SRB,2009-01-01,7.916666666666667,11.75,6.25,44.0,6.25,4.333333333333333
2949,SRB,2010-01-01,5.583333333333333,7.833333333333333,3.3333333333333335,53.666666666666664,0.6666666666666666,4.583333333333333
2950,SRB,2011-01-01,6.75,7.083333333333333,2.1666666666666665,48.166666666666664,1.9166666666666667,2.5833333333333335
2951,SRB,2012-01-01,9.333333333333334,11.666666666666666,3.0,37.583333333333336,1.3333333333333333,3.0833333333333335
2952,SRB,2013-01-01,7.833333333333333,14.083333333333334,1.1666666666666667,23.5,0.5833333333333334,2.5
2953,SRB,2014-01-01,8.5,11.666666666666666,0.6666666666666666,20.5,0.4166666666666667,2.5
2954,SRB,2015-01-01,20.083333333333332,11.833333333333334,0.9166666666666666,19.25,0.4166666666666667,2.4166666666666665
2955,SRB,2016-01-01,12.583333333333334,10.333333333333334,0.6666666666666666,16.75,0.4166666666666667,2.5
2956,SRB,2017-01-01,12.333333333333334,11.0,0.75,13.333333333333334,0.3333333333333333,2.6666666666666665
